2020-05-23 09:20:04.641839
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-116, -112, -110, -112, -99, -111, -85, -113, -93, -113, -104, -113, -103, -111, -81, -111, -94, -114, -100, -112, -87, -109, -104, -113, -109, -114, -100, -112, -91, -111, -90, -112, -75, -107, -90, -112, -98, -111, -99, -111, -108, -110, -110, -106, -104, -113, -96, -113, -70, -112, -99, -112, -101, -112, -80, -113, -106, -112, -112, -113, -112, -106, -106, -114, -115, -112, -114, -111, -114, -111, -114, -112, -110, -113, -112, -112, -114, -113, -114, -112, -114, -111, -112, -113, -98, -113, -113, -113, -113, -114, -115, -112, -114, -112, -115, -113, -114, -111, -113, -110, -115, -111, -113, -112, -106, -112, -105, -113, -108, -112, -109, -113, -109, -112, -114, -112, -109, -112, -111, -112, -110, -113, -110, -112, -110, -113, -110, -112, -110, -112, -109, -112, -108, -113, -110, -113, -110, -112, -115, -114, -114, -114, -107, -115, -112, -113, -113, -113, -115, -113, -116, -110, -113, -110, -115, -112, -113, -114, -113, -113, -114, -114, -116, -114, -116, -112, -92, -113, -115, -115, -113, -113, -115, -112, -114, -111, -110, -114, -116, -112, -113, -111, -113, -112, -114, -115, -116, -112, -114, -114, -115, -114, -102, -112, -116, -112, -114, -112, -114, -115, -115, -113, -104, -112, -115, -112, -114, -114, -116, -112, -115, -112, -112, -109, -93, -108, -106, -109, -78, -111, -95, -110, -94, -112, -100, -112, -96, -110, -77, -110, -96, -110, -96, -108, -107, -110, -91, -112, -99, -109, -91, -113, -85, -110, -94, -116, -93, -111, -98, -114, -83, -115, -91, -112, -88, -110, -78, -112, -79, -109, -77, -111, -77, -112, -78, -113, -80, -113, -78, -112, -79, -111, -76, -112, -77, -112, -75, -115, -76, -111, -77, -112, -76, -113, -76, -112, -76, -111, -79, -112, -86, -112, -69, -112, -75, -116, -99, -112, -115, -112, -112, -112, -114, -112, -114, -114, -115, -112, -118, -112, -114, -113, -114, -110, -113, -112, -112, -112, -115, -112, -113, -112, -115, -112, -114, -113, -114, -112, -116, -111, -114, -114, -113, -112, -113, -113, -116, -109, -115, -112, -113, -112, -114, -114, -115, -113, -115, -113]


2020-05-23 09:20:12.100579
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-116, -113, -108, -113, -100, -113, -82, -111, -94, -111, -104, -112, -103, -113, -81, -110, -92, -112, -100, -112, -88, -113, -106, -112, -106, -110, -99, -113, -91, -112, -94, -112, -65, -115, -90, -112, -98, -115, -98, -113, -106, -112, -101, -113, -106, -113, -96, -114, -68, -112, -99, -112, -101, -112, -78, -112, -110, -114, -111, -113, -114, -106, -105, -112, -112, -114, -115, -112, -114, -112, -114, -112, -112, -114, -115, -112, -100, -114, -113, -109, -112, -112, -113, -107, -115, -111, -113, -110, -112, -111, -104, -112, -114, -114, -116, -112, -109, -112, -114, -110, -115, -112, -113, -112, -107, -112, -106, -112, -106, -114, -107, -112, -110, -114, -109, -114, -112, -113, -109, -115, -112, -115, -108, -112, -114, -114, -104, -112, -109, -113, -110, -114, -111, -115, -109, -112, -112, -115, -112, -115, -113, -113, -112, -112, -113, -112, -112, -112, -113, -114, -114, -112, -115, -111, -111, -114, -113, -112, -113, -113, -114, -111, -115, -112, -115, -111, -116, -111, -103, -113, -114, -110, -106, -112, -113, -113, -114, -112, -102, -112, -116, -112, -114, -114, -116, -114, -114, -113, -115, -113, -112, -114, -112, -115, -112, -112, -114, -114, -114, -113, -115, -116, -113, -114, -116, -113, -115, -112, -114, -110, -115, -111, -113, -109, -93, -113, -108, -109, -81, -112, -95, -109, -92, -110, -103, -111, -96, -111, -78, -111, -97, -112, -94, -112, -107, -109, -90, -110, -101, -110, -94, -109, -86, -110, -94, -112, -92, -111, -98, -111, -84, -114, -91, -111, -88, -109, -76, -112, -79, -111, -77, -112, -77, -114, -78, -115, -78, -110, -76, -112, -75, -112, -77, -114, -75, -113, -76, -113, -76, -114, -76, -114, -77, -114, -77, -112, -77, -111, -78, -112, -87, -113, -69, -112, -75, -111, -100, -111, -111, -112, -113, -111, -111, -110, -112, -112, -110, -112, -115, -113, -111, -112, -115, -113, -113, -112, -114, -114, -114, -115, -115, -112, -115, -111, -114, -112, -111, -110, -112, -108, -113, -111, -114, -112, -114, -112, -115, -111, -115, -110, -114, -113, -116, -114, -114, -113, -113, -112]


2020-05-23 09:20:12.835374
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-115, -113, -110, -112, -100, -112, -84, -110, -94, -111, -102, -111, -103, -112, -82, -109, -93, -114, -101, -111, -88, -113, -104, -112, -107, -113, -100, -112, -92, -112, -93, -111, -66, -113, -90, -113, -99, -112, -98, -114, -106, -115, -102, -111, -115, -112, -95, -109, -69, -110, -97, -110, -105, -111, -80, -108, -107, -114, -115, -112, -115, -105, -114, -113, -114, -109, -116, -114, -110, -109, -115, -111, -114, -110, -116, -110, -116, -111, -114, -112, -112, -112, -101, -112, -114, -114, -112, -114, -113, -112, -99, -113, -116, -114, -114, -113, -105, -114, -113, -112, -115, -109, -112, -113, -106, -109, -106, -114, -106, -112, -107, -112, -114, -115, -115, -113, -108, -112, -104, -112, -110, -112, -108, -111, -107, -112, -111, -111, -110, -112, -111, -112, -107, -112, -108, -114, -111, -112, -113, -113, -114, -113, -112, -112, -115, -112, -110, -112, -115, -114, -113, -109, -116, -111, -117, -114, -114, -115, -115, -114, -116, -114, -117, -113, -114, -113, -113, -115, -114, -113, -104, -112, -114, -112, -114, -113, -92, -113, -113, -112, -112, -113, -102, -113, -113, -113, -115, -112, -116, -113, -114, -112, -115, -113, -111, -112, -111, -111, -113, -112, -114, -113, -112, -113, -116, -113, -117, -115, -115, -112, -115, -110, -114, -108, -93, -106, -108, -112, -79, -112, -96, -108, -92, -110, -99, -112, -92, -114, -78, -110, -96, -114, -95, -111, -107, -109, -90, -111, -100, -110, -91, -111, -85, -112, -97, -112, -92, -112, -97, -110, -82, -112, -90, -112, -88, -110, -79, -112, -81, -111, -81, -110, -79, -111, -82, -112, -81, -112, -78, -111, -80, -113, -80, -113, -77, -112, -79, -114, -79, -112, -78, -110, -79, -112, -81, -113, -80, -113, -79, -111, -88, -112, -70, -110, -75, -112, -99, -110, -112, -112, -112, -111, -112, -110, -112, -110, -113, -112, -113, -109, -114, -109, -113, -110, -113, -110, -112, -114, -112, -115, -116, -114, -114, -112, -111, -108, -110, -112, -112, -111, -114, -112, -112, -112, -115, -111, -114, -109, -112, -115, -115, -113, -116, -113, -115, -112, -115, -111]


2020-05-23 09:20:13.569505
[935.0, 890.0, 935.2, 890.2, 935.4, 890.4, 935.6, 890.6, 935.8, 890.8, 936.0, 891.0, 936.2, 891.2, 936.4, 891.4, 936.6, 891.6, 936.8, 891.8, 937.0, 892.0, 937.2, 892.2, 937.4, 892.4, 937.6, 892.6, 937.8, 892.8, 938.0, 893.0, 938.2, 893.2, 938.4, 893.4, 938.6, 893.6, 938.8, 893.8, 939.0, 894.0, 939.2, 894.2, 939.4, 894.4, 939.6, 894.6, 939.8, 894.8, 940.0, 895.0, 940.2, 895.2, 940.4, 895.4, 940.6, 895.6, 940.8, 895.8, 941.0, 896.0, 941.2, 896.2, 941.4, 896.4, 941.6, 896.6, 941.8, 896.8, 942.0, 897.0, 942.2, 897.2, 942.4, 897.4, 942.6, 897.6, 942.8, 897.8, 943.0, 898.0, 943.2, 898.2, 943.4, 898.4, 943.6, 898.6, 943.8, 898.8, 944.0, 899.0, 944.2, 899.2, 944.4, 899.4, 944.6, 899.6, 944.8, 899.8, 945.0, 900.0, 945.2, 900.2, 945.4, 900.4, 945.6, 900.6, 945.8, 900.8, 946.0, 901.0, 946.2, 901.2, 946.4, 901.4, 946.6, 901.6, 946.8, 901.8, 947.0, 902.0, 947.2, 902.2, 947.4, 902.4, 947.6, 902.6, 947.8, 902.8, 948.0, 903.0, 948.2, 903.2, 948.4, 903.4, 948.6, 903.6, 948.8, 903.8, 949.0, 904.0, 949.2, 904.2, 949.4, 904.4, 949.6, 904.6, 949.8, 904.8, 950.0, 905.0, 950.2, 905.2, 950.4, 905.4, 950.6, 905.6, 950.8, 905.8, 951.0, 906.0, 951.2, 906.2, 951.4, 906.4, 951.6, 906.6, 951.8, 906.8, 952.0, 907.0, 952.2, 907.2, 952.4, 907.4, 952.6, 907.6, 952.8, 907.8, 953.0, 908.0, 953.2, 908.2, 953.4, 908.4, 953.6, 908.6, 953.8, 908.8, 954.0, 909.0, 954.2, 909.2, 954.4, 909.4, 954.6, 909.6, 954.8, 909.8, 955.0, 910.0, 955.2, 910.2, 955.4, 910.4, 955.6, 910.6, 955.8, 910.8, 956.0, 911.0, 956.2, 911.2, 956.4, 911.4, 956.6, 911.6, 956.8, 911.8, 957.0, 912.0, 957.2, 912.2, 957.4, 912.4, 957.6, 912.6, 957.8, 912.8, 958.0, 913.0, 958.2, 913.2, 958.4, 913.4, 958.6, 913.6, 958.8, 913.8, 959.0, 914.0, 959.2, 914.2, 959.4, 914.4, 959.6, 914.6, 959.8, 914.8, 925.2, 880.2, 925.4, 880.4, 925.6, 880.6, 925.8, 880.8, 926.0, 881.0, 926.2, 881.2, 926.4, 881.4, 926.6, 881.6, 926.8, 881.8, 927.0, 882.0, 927.2, 882.2, 927.4, 882.4, 927.6, 882.6, 927.8, 882.8, 928.0, 883.0, 928.2, 883.2, 928.4, 883.4, 928.6, 883.6, 928.8, 883.8, 929.0, 884.0, 929.2, 884.2, 929.4, 884.4, 929.6, 884.6, 929.8, 884.8, 930.0, 885.0, 930.2, 885.2, 930.4, 885.4, 930.6, 885.6, 930.8, 885.8, 931.0, 886.0, 931.2, 886.2, 931.4, 886.4, 931.6, 886.6, 931.8, 886.8, 932.0, 887.0, 932.2, 887.2, 932.4, 887.4, 932.6, 887.6, 932.8, 887.8, 933.0, 888.0, 933.2, 888.2, 933.4, 888.4, 933.6, 888.6, 933.8, 888.8, 934.0, 889.0, 934.2, 889.2, 934.4, 889.4, 934.6, 889.6, 934.8, 889.8]
[-115, -115, -107, -114, -99, -112, -83, -111, -94, -110, -104, -112, -112, -110, -82, -109, -95, -113, -102, -112, -87, -112, -104, -114, -107, -112, -97, -113, -90, -112, -91, -112, -65, -112, -89, -111, -98, -111, -99, -113, -108, -113, -101, -114, -109, -112, -97, -113, -85, -116, -99, -112, -103, -112, -78, -111, -110, -113, -115, -112, -100, -107, -114, -112, -114, -113, -111, -112, -106, -111, -112, -113, -114, -114, -94, -112, -114, -114, -115, -115, -115, -112, -114, -114, -116, -112, -112, -112, -116, -112, -115, -113, -116, -113, -114, -112, -115, -112, -115, -112, -103, -112, -116, -112, -112, -113, -114, -112, -109, -110, -107, -112, -107, -112, -112, -112, -90, -112, -112, -111, -108, -110, -109, -113, -110, -112, -108, -112, -111, -113, -110, -112, -110, -111, -109, -112, -111, -111, -112, -112, -112, -114, -112, -114, -111, -114, -114, -115, -115, -113, -114, -112, -112, -110, -115, -112, -113, -114, -114, -110, -116, -113, -114, -115, -115, -112, -115, -111, -115, -114, -116, -112, -114, -110, -92, -114, -113, -112, -114, -114, -113, -114, -116, -111, -113, -112, -98, -112, -112, -113, -114, -114, -112, -115, -114, -112, -114, -114, -78, -112, -114, -112, -113, -113, -115, -112, -116, -112, -115, -110, -115, -110, -115, -108, -92, -108, -107, -112, -77, -112, -95, -107, -93, -108, -98, -107, -96, -110, -78, -111, -97, -111, -96, -111, -107, -109, -91, -108, -102, -112, -93, -109, -84, -110, -94, -111, -92, -112, -97, -112, -81, -112, -91, -112, -91, -110, -77, -111, -76, -111, -77, -110, -78, -111, -80, -114, -76, -112, -77, -109, -78, -112, -77, -112, -76, -113, -77, -114, -76, -112, -76, -113, -76, -113, -78, -112, -77, -110, -79, -113, -87, -107, -69, -112, -74, -112, -101, -112, -110, -112, -112, -112, -111, -112, -114, -113, -115, -112, -115, -113, -112, -111, -111, -112, -112, -112, -116, -110, -114, -112, -114, -112, -113, -112, -112, -112, -110, -112, -114, -109, -113, -112, -114, -112, -113, -114, -111, -108, -113, -111, -114, -113, -114, -114, -114, -115, -115, -112]


